Customer ID,Recency,Frequency,Monetary,Cluster,Segment
15140,52,8,3243.69,1,Lapsing
15141,457,7,1388.47,1,Lapsing
15142,46,6,2619.92,1,Lapsing
15143,225,2,563.63,0,Lost
15144,8,29,12160.31,2,Champions
15145,4,4,1194.73,3,At-Risk
15146,164,2,1327.16,1,Lapsing
15147,240,1,623.5,0,Lost
15148,10,1,301.29,3,At-Risk
15149,133,5,1554.61,1,Lapsing
15150,17,13,9001.08,2,Champions
15151,423,2,2085.61,1,Lapsing
15152,9,14,5263.83,2,Champions
15153,31,1,329.25,3,At-Risk
15154,75,3,1388.41,1,Lapsing
15155,383,1,383.97,0,Lost
15156,1,3,961.49,3,At-Risk
15157,3,5,2654.11,3,At-Risk
15158,45,2,606.02,3,At-Risk
15159,1,34,22116.73,2,Champions
15160,357,4,589.27,1,Lapsing
15161,388,1,119.92,0,Lost
15162,731,1,312.9,0,Lost
15163,18,2,304.47,3,At-Risk
15164,68,9,2068.92,1,Lapsing
15165,373,1,975.5,0,Lost
15166,467,1,167.16,0,Lost
15167,320,5,1659.67,1,Lapsing
15168,25,1,106.56,3,At-Risk
15169,382,2,569.22,0,Lost
15170,406,1,81.15,0,Lost
15171,331,1,1289.5,0,Lost
15172,8,5,1624.05,3,At-Risk
15173,380,7,1494.6,1,Lapsing
15174,322,2,481.46,0,Lost
15175,71,1,224.14,0,Lost
15176,667,1,988.04,0,Lost
15177,425,1,948.93,0,Lost
15178,260,1,40.5,0,Lost
15179,18,13,7491.92,2,Champions
15180,367,3,904.43,1,Lapsing
15181,66,5,1200.2,1,Lapsing
15182,154,11,2998.952,1,Lapsing
15183,547,3,639.93,0,Lost
15184,29,4,689.95,3,At-Risk
15185,70,1,310.62,0,Lost
15186,14,5,1403.2,3,At-Risk
15187,1,16,4777.18,2,Champions
15188,725,1,310.43,0,Lost
15189,1,46,17524.38,2,Champions
15190,434,1,834.4399999999999,0,Lost
15191,463,3,588.05,0,Lost
15192,119,5,1981.39,1,Lapsing
15193,60,1,499.32,3,At-Risk
15194,3,28,12427.69,2,Champions
15195,2,1,3861.0,3,At-Risk
15196,432,2,316.25,0,Lost
15197,10,6,1877.51,3,At-Risk
15198,92,5,571.35,1,Lapsing
15199,59,10,3122.4,1,Lapsing
15200,494,1,549.0500000000001,0,Lost
15201,87,7,1842.95,1,Lapsing
15202,420,3,6001.49,1,Lapsing
15203,25,15,4400.18,2,Champions
15204,357,1,316.58,0,Lost
15205,85,2,653.24,3,At-Risk
15206,10,4,420.3,3,At-Risk
15207,416,3,683.92,0,Lost
15208,1,6,970.52,3,At-Risk
15209,730,1,178.98000000000002,0,Lost
15210,225,3,1176.19,1,Lapsing
15211,60,2,1277.48,3,At-Risk
15212,241,2,208.28,0,Lost
15213,318,2,328.35,0,Lost
15214,1,8,1661.44,2,Champions
15215,46,7,2422.4300000000003,1,Lapsing
15216,87,2,486.09,3,At-Risk
15217,563,1,426.24,0,Lost
15218,10,22,11516.57,2,Champions
15219,176,2,685.45,0,Lost
15220,51,6,1778.96,1,Lapsing
15221,366,4,2465.45,1,Lapsing
15222,318,11,3550.91,1,Lapsing
15223,225,5,1417.95,1,Lapsing
15224,358,5,871.36,1,Lapsing
15225,234,1,409.4,0,Lost
15226,310,1,154.41,0,Lost
15227,36,9,2488.49,2,Champions
15228,66,6,5580.27,1,Lapsing
15229,586,1,160.5,0,Lost
15230,239,2,429.6,0,Lost
15231,621,1,250.26,0,Lost
15232,113,2,612.06,0,Lost
15233,401,1,59.400000000000006,0,Lost
15234,276,1,197.0,0,Lost
15235,217,16,2937.81,1,Lapsing
15236,298,1,321.05,0,Lost
15237,1,4,1412.32,3,At-Risk
15238,29,3,1071.99,3,At-Risk
15239,10,2,780.59,3,At-Risk
15240,44,12,4459.9800000000005,2,Champions
15241,66,11,3050.16,1,Lapsing
15242,422,1,302.04,0,Lost
15243,74,2,927.28,3,At-Risk
15244,65,3,912.08,3,At-Risk
15245,134,8,4610.84,1,Lapsing
15246,238,3,780.4,1,Lapsing
15247,122,3,976.06,1,Lapsing
15248,411,3,1893.93,1,Lapsing
15249,31,18,9266.0,2,Champions
15250,640,1,60.0,0,Lost
15251,9,21,20324.54,2,Champions
15252,36,5,2103.41,1,Lapsing
15253,16,8,2055.09,2,Champions
15254,127,3,1088.35,1,Lapsing
15255,66,9,3729.42,1,Lapsing
15256,148,2,170.4,0,Lost
15257,283,2,685.9,0,Lost
15258,168,2,623.16,0,Lost
15259,512,4,1182.38,1,Lapsing
15260,100,25,9188.23,2,Champions
15261,135,4,1508.0,1,Lapsing
15262,323,3,418.82,0,Lost
15263,106,1,156.51,0,Lost
15264,64,2,848.4,3,At-Risk
15265,151,4,3345.64,1,Lapsing
15266,338,5,852.21,1,Lapsing
15267,22,5,1717.36,3,At-Risk
15268,478,3,961.9,1,Lapsing
15269,23,3,1225.36,3,At-Risk
15270,15,21,8524.86,2,Champions
15271,7,24,4709.54,2,Champions
15272,57,6,2085.48,1,Lapsing
15273,599,1,228.96,0,Lost
15274,4,2,716.57,3,At-Risk
15275,37,1,615.14,3,At-Risk
15276,66,4,649.53,3,At-Risk
15277,46,2,476.34,3,At-Risk
15278,561,4,496.16,0,Lost
15279,354,5,1580.54,1,Lapsing
15280,172,3,406.22,0,Lost
15281,58,16,8543.57,2,Champions
15282,570,1,348.59,0,Lost
15283,390,3,148.32999999999998,0,Lost
15284,500,1,24.75,0,Lost
15285,407,1,94.92,0,Lost
15286,49,1,240.55,3,At-Risk
15287,22,5,856.03,3,At-Risk
15288,43,10,3883.13,2,Champions
15289,29,5,1593.09,3,At-Risk
15290,4,26,10496.28,2,Champions
15291,25,40,13846.56,2,Champions
15292,201,1,180.94,0,Lost
15293,665,1,247.5,0,Lost
15294,410,1,233.35,0,Lost
15295,654,1,217.24,0,Lost
15296,50,12,10342.83,2,Champions
15297,10,3,641.94,3,At-Risk
15298,2,23,9459.37,2,Champions
15299,67,10,7991.54,2,Champions
15300,64,1,496.44,3,At-Risk
15301,50,17,7603.44,2,Champions
15302,730,1,308.0,0,Lost
15303,290,3,1224.18,1,Lapsing
15304,60,9,919.55,1,Lapsing
15305,555,1,93.6,0,Lost
15306,64,9,3484.73,1,Lapsing
15307,95,1,205.3,0,Lost
15308,274,1,310.47,0,Lost
15309,610,4,797.96,1,Lapsing
15310,478,1,1634.64,0,Lost
15311,0,208,116771.16,2,Champions
15312,75,12,2930.19,1,Lapsing
15313,110,1,52.0,0,Lost
15314,199,3,820.45,1,Lapsing
15315,64,2,570.5,3,At-Risk
15316,326,1,165.0,0,Lost
15317,677,1,129.75,0,Lost
15318,3,1,312.62,3,At-Risk
15319,283,1,204.5,0,Lost
15320,44,1,267.13,3,At-Risk
15321,70,12,6709.7300000000005,2,Champions
15322,85,2,1390.86,1,Lapsing
15323,562,3,434.6,0,Lost
15324,701,1,140.22000000000003,0,Lost
15325,103,8,1602.01,1,Lapsing
15326,333,5,1700.52,1,Lapsing
15327,52,1,208.75,0,Lost
15328,407,1,107.24,0,Lost
15329,39,11,2984.33,2,Champions
15330,32,2,714.9599999999999,3,At-Risk
15331,499,3,767.91,1,Lapsing
15333,208,1,1028.56,0,Lost
15334,156,3,351.67,0,Lost
15335,53,1,173.97,0,Lost
15336,401,1,240.5,0,Lost
15337,411,1,373.02,0,Lost
15338,677,1,283.43,0,Lost
15339,66,7,1827.84,1,Lapsing
15340,561,1,105.5,0,Lost
15341,80,2,2402.72,1,Lapsing
15342,129,1,406.09,0,Lost
15343,87,1,364.5,0,Lost
15344,0,3,563.94,3,At-Risk
15345,45,1,393.54,3,At-Risk
15346,332,3,596.12,0,Lost
15347,366,4,1363.6,1,Lapsing
15348,72,1,158.04,0,Lost
15349,158,2,473.81,0,Lost
15350,373,2,663.25,0,Lost
15351,12,10,3738.29,2,Champions
15352,548,1,114.95,0,Lost
15353,254,7,3175.95,1,Lapsing
15354,603,3,284.4,0,Lost
15355,29,2,277.05,3,At-Risk
15356,31,13,3464.95,2,Champions
15358,4,42,17050.41,2,Champions
15359,662,8,181.35,0,Lost
15360,39,1,427.93,3,At-Risk
15361,361,4,689.07,1,Lapsing
15362,448,2,613.08,0,Lost
15363,372,2,1004.11,0,Lost
15364,95,2,913.19,1,Lapsing
15365,25,13,4557.13,2,Champions
15366,75,7,2389.08,1,Lapsing
15367,57,11,5081.33,2,Champions
15368,21,2,722.74,3,At-Risk
15369,492,11,6251.26,1,Lapsing
15370,40,8,3739.01,2,Champions
15371,662,1,59.400000000000006,0,Lost
15372,137,8,6017.06,1,Lapsing
15373,8,17,3421.39,2,Champions
15374,128,2,307.32,0,Lost
15375,690,1,60.96,0,Lost
15376,40,3,1233.36,3,At-Risk
15377,382,4,1211.75,1,Lapsing
15378,462,2,246.5,0,Lost
15379,169,8,4877.84,1,Lapsing
15380,8,11,3479.06,2,Champions
15381,213,5,1890.57,1,Lapsing
15382,14,12,13733.55,2,Champions
15384,169,4,2027.79,1,Lapsing
15385,40,3,942.08,3,At-Risk
15386,186,1,394.14,0,Lost
15387,492,1,468.65,0,Lost
15389,172,5,2733.8,1,Lapsing
15391,584,1,289.87,0,Lost
15392,4,7,2911.62,2,Champions
15393,16,5,891.34,3,At-Risk
15394,9,11,5286.8,2,Champions
15395,325,1,107.45,0,Lost
15396,112,2,796.38,1,Lapsing
15397,289,1,94.0,0,Lost
15398,16,2,1345.53,3,At-Risk
15399,1,3,815.77,3,At-Risk
15400,92,8,1302.3,1,Lapsing
15401,452,2,216.95,0,Lost
15402,148,6,1830.54,1,Lapsing
15403,491,2,170.88,0,Lost
15404,375,1,257.06,0,Lost
15405,189,2,659.84,0,Lost
15406,31,4,975.87,3,At-Risk
15407,33,4,1056.44,3,At-Risk
15408,264,1,267.18,0,Lost
15409,721,1,131.25,0,Lost
15410,84,10,4685.72,1,Lapsing
15411,26,4,1358.88,3,At-Risk
15412,171,1,190.53,0,Lost
15413,691,5,6798.72,1,Lapsing
15414,9,3,774.9000000000001,3,At-Risk
15415,313,1,572.8100000000001,0,Lost
15416,64,7,4572.82,1,Lapsing
15417,85,1,508.8,0,Lost
15418,425,2,452.32,0,Lost
15419,24,1,135.86,3,At-Risk
15420,434,6,743.0,1,Lapsing
15421,58,10,3805.34,2,Champions
15422,323,7,1619.97,1,Lapsing
15423,38,3,266.89,3,At-Risk
15424,254,3,597.78,0,Lost
15425,400,4,1944.57,1,Lapsing
15426,19,9,2615.39,2,Champions
15427,33,3,1483.14,3,At-Risk
15428,15,4,762.75,3,At-Risk
15429,26,2,397.35,3,At-Risk
15430,467,2,954.75,0,Lost
15431,502,1,153.24,0,Lost
15432,23,2,320.76,3,At-Risk
15433,213,2,533.3,0,Lost
15434,8,11,2567.06,2,Champions
15435,22,1,149.29,3,At-Risk
15436,12,3,1122.53,3,At-Risk
15437,262,2,393.45,0,Lost
15438,131,1,156.57999999999998,0,Lost
15439,404,4,1269.05,1,Lapsing
15440,54,3,383.68,3,At-Risk
15441,396,3,1254.21,1,Lapsing
15442,248,1,594.0,0,Lost
15443,1,14,5175.93,2,Champions
15444,9,2,1418.26,3,At-Risk
15445,264,2,284.5,0,Lost
15446,376,3,406.95,0,Lost
15447,330,5,492.88,1,Lapsing
15448,312,2,788.8100000000001,0,Lost
15449,26,3,974.52,3,At-Risk
15450,30,1,429.84,3,At-Risk
15451,434,2,233.21,0,Lost
15452,29,6,1799.11,1,Lapsing
15453,1,7,1388.37,3,At-Risk
15454,362,2,307.69,0,Lost
15455,597,1,38.25,0,Lost
15456,283,10,2119.27,1,Lapsing
15457,262,1,237.07,0,Lost
15458,25,2,370.44,3,At-Risk
15459,417,2,202.83,0,Lost
15460,354,1,216.76,0,Lost
15461,460,2,429.7,0,Lost
15462,94,4,737.05,1,Lapsing
15463,29,1,126.14,3,At-Risk
15464,338,1,1048.85,0,Lost
15465,19,32,12655.65,2,Champions
15466,85,4,1571.01,1,Lapsing
15467,9,3,524.88,3,At-Risk
15468,51,3,1430.48,3,At-Risk
15469,50,3,874.25,3,At-Risk
15470,575,1,63.42,0,Lost
15471,2,3,1316.56,3,At-Risk
15472,113,1,371.56,0,Lost
15473,14,8,2046.0,2,Champions
15474,595,1,163.1,0,Lost
15475,77,1,454.11,0,Lost
15476,380,4,2209.98,1,Lapsing
15477,649,1,368.4,0,Lost
15478,40,3,2024.98,3,At-Risk
15479,733,1,147.4,0,Lost
15482,15,19,14592.56,2,Champions
15483,161,10,862.2,1,Lapsing
15484,1,6,4656.0,2,Champions
15485,30,7,5771.51,2,Champions
15486,527,1,102.0,0,Lost
15487,679,1,231.32,0,Lost
15488,92,5,431.92,1,Lapsing
15489,22,8,2419.61,2,Champions
15490,430,1,217.6,0,Lost
15491,95,6,3100.09,1,Lapsing
15492,28,2,659.46,3,At-Risk
15493,32,9,4314.9800000000005,2,Champions
15494,21,5,3780.05,2,Champions
15495,379,1,246.5,0,Lost
15496,631,1,146.14,0,Lost
15497,17,9,8657.39,2,Champions
15498,2,44,26039.58,2,Champions
15499,723,1,161.6,0,Lost
15500,8,4,1131.56,3,At-Risk
15501,404,2,402.5,0,Lost
15502,15,14,13993.47,2,Champions
15503,362,2,267.15,0,Lost
15504,81,4,423.85,3,At-Risk
15505,52,5,3610.96,1,Lapsing
15506,22,6,2040.03,3,At-Risk
15507,171,1,492.36,0,Lost
15508,189,6,1000.27,1,Lapsing
15509,380,1,166.51,0,Lost
15510,330,1,250.0,0,Lost
15511,11,5,909.23,3,At-Risk
15512,155,4,331.58,0,Lost
15513,33,35,27750.55,2,Champions
15514,12,18,6598.55,2,Champions
15515,387,1,171.81,0,Lost
15516,44,3,62.43,0,Lost
15517,233,1,267.03,0,Lost
15518,64,15,4218.94,2,Champions
15519,383,2,344.61,0,Lost
15520,1,1,343.5,3,At-Risk
15521,40,16,7106.69,2,Champions
15522,32,2,398.84,3,At-Risk
15523,84,16,17359.99,2,Champions
15524,24,2,591.4,3,At-Risk
15525,2,4,1295.7,3,At-Risk
15526,33,2,148.44,3,At-Risk
15527,18,23,5575.64,2,Champions
15528,254,1,229.33,0,Lost
15529,22,12,5111.95,2,Champions
15530,21,5,1813.72,3,At-Risk
15531,8,2,2007.44,3,At-Risk
15532,25,10,3771.9,2,Champions
15533,19,3,807.57,3,At-Risk
15534,725,1,162.25,0,Lost
15535,173,6,1087.82,1,Lapsing
15536,409,1,259.09,0,Lost
15537,163,1,110.92,0,Lost
15538,537,6,3358.4,1,Lapsing
15539,7,1,538.46,3,At-Risk
15540,11,2,460.68,3,At-Risk
15541,114,1,85.13000000000001,0,Lost
15542,512,3,918.45,1,Lapsing
15543,288,2,242.84,0,Lost
15544,9,20,8162.43,2,Champions
15545,54,2,428.05,3,At-Risk
15546,606,2,1079.1,0,Lost
15547,7,26,10154.39,2,Champions
15548,595,1,158.09,0,Lost
15549,77,8,2345.96,1,Lapsing
15550,4,12,2218.8,2,Champions
15551,36,7,1710.08,1,Lapsing
15552,217,2,252.52,0,Lost
15553,60,1,437.23,3,At-Risk
15554,277,1,217.2,0,Lost
15555,12,36,12112.35,2,Champions
15556,24,1,279.77,3,At-Risk
15557,28,1,473.65,3,At-Risk
15558,639,1,214.13,0,Lost
15559,568,1,1109.4,0,Lost
15560,397,2,153.52,0,Lost
15561,11,8,1934.39,2,Champions
15562,351,3,673.3800000000001,1,Lapsing
15563,22,7,2867.0,2,Champions
15564,463,2,70.74000000000001,0,Lost
15565,50,2,173.16000000000005,3,At-Risk
15566,392,2,227.87,0,Lost
15567,18,1,186.01,3,At-Risk
15568,2,3,758.29,3,At-Risk
15569,103,10,3586.35,1,Lapsing
15570,7,25,9311.04,2,Champions
15571,11,14,4051.63,2,Champions
15572,4,10,4068.67,2,Champions
15573,31,5,1207.18,3,At-Risk
15574,177,6,1518.7,1,Lapsing
15575,619,1,30.1,0,Lost
15576,37,1,940.67,3,At-Risk
15577,151,5,397.98,1,Lapsing
15578,162,1,127.1,0,Lost
15579,68,5,1302.5,1,Lapsing
15580,376,8,1381.19,1,Lapsing
15581,120,38,7794.59,2,Champions
15582,24,3,682.9100000000001,3,At-Risk
15583,376,1,107.86,0,Lost
15584,23,6,1277.5,3,At-Risk
15585,176,1,455.3,0,Lost
15586,592,3,1139.1,1,Lapsing
15587,50,7,1522.08,1,Lapsing
15588,677,1,579.6,0,Lost
15589,255,3,478.53,0,Lost
15590,382,5,1496.6,1,Lapsing
15591,582,3,217.9,0,Lost
15592,46,1,388.58,3,At-Risk
15593,70,1,199.8,0,Lost
15594,15,5,1771.78,3,At-Risk
15595,487,1,357.6,0,Lost
15596,100,9,3130.04,1,Lapsing
15597,35,2,563.37,3,At-Risk
15598,53,2,548.02,3,At-Risk
15599,26,3,1250.06,3,At-Risk
15600,428,4,1199.31,1,Lapsing
15601,11,30,14960.12,2,Champions
15602,8,16,3230.51,2,Champions
15603,78,2,88.48,0,Lost
15604,52,1,216.39,0,Lost
15605,36,9,1936.8,1,Lapsing
15606,61,17,5230.99,2,Champions
15607,336,9,1708.97,1,Lapsing
15608,28,5,1785.98,3,At-Risk
15609,184,1,298.48,0,Lost
15610,51,1,112.46,0,Lost
15611,9,26,2997.28,2,Champions
15612,36,2,195.15,3,At-Risk
15613,610,1,433.72,0,Lost
15614,437,4,3147.36,1,Lapsing
15615,10,47,21373.97,2,Champions
15616,438,1,317.11,0,Lost
15617,396,3,828.5500000000001,1,Lapsing
15618,32,4,776.851,3,At-Risk
15619,10,1,336.4,3,At-Risk
15620,56,4,1942.36,1,Lapsing
15621,4,4,1293.03,3,At-Risk
15622,43,17,7852.610000000001,2,Champions
15623,141,8,2437.05,1,Lapsing
15624,116,4,588.13,1,Lapsing
15625,103,9,3236.4,1,Lapsing
15626,74,3,1067.52,1,Lapsing
15627,457,2,566.9,0,Lost
15628,4,17,5652.26,2,Champions
15629,450,4,2240.9,1,Lapsing
15630,45,3,1481.4,3,At-Risk
15631,642,1,596.67,0,Lost
15632,15,8,3285.31,2,Champions
15633,509,13,4352.46,1,Lapsing
15634,17,2,554.65,3,At-Risk
15635,395,1,100.35,0,Lost
15636,89,4,1444.58,1,Lapsing
15637,52,5,797.59,3,At-Risk
15638,378,6,2265.2,1,Lapsing
15639,134,3,1065.08,1,Lapsing
15640,4,29,23957.58,2,Champions
15641,105,12,5345.55,1,Lapsing
15642,729,1,105.78,0,Lost
15643,191,3,664.0,1,Lapsing
15644,166,4,813.0,1,Lapsing
15645,18,3,1055.17,3,At-Risk
15646,157,5,974.61,1,Lapsing
15647,415,1,169.0,0,Lost
15648,204,2,657.35,0,Lost
15649,336,4,2170.35,1,Lapsing
15650,521,2,553.88,0,Lost
15651,36,5,1259.06,3,At-Risk
15652,91,5,1420.34,1,Lapsing
15653,92,2,877.44,3,At-Risk
15654,9,2,922.53,3,At-Risk
15655,243,1,560.6700000000001,0,Lost
15656,45,4,748.5,3,At-Risk
15657,22,1,30.0,0,Lost
15658,190,8,2423.4700000000003,1,Lapsing
15659,43,3,532.49,3,At-Risk
15660,25,15,2812.99,2,Champions
15661,317,8,1215.95,1,Lapsing
15662,661,2,283.73,0,Lost
15663,106,1,138.14,0,Lost
15664,50,4,1254.03,1,Lapsing
15665,168,5,4015.12,1,Lapsing
15666,472,2,632.94,0,Lost
15667,39,1,301.32000000000005,3,At-Risk
15668,217,1,76.32000000000001,0,Lost
15669,40,4,684.34,3,At-Risk
15670,296,2,325.2,0,Lost
15671,18,7,2657.13,2,Champions
15672,725,1,45.3,0,Lost
15673,88,9,6414.79,1,Lapsing
15674,73,13,6948.2300000000005,2,Champions
15675,81,4,542.04,1,Lapsing
15676,18,3,3435.76,3,At-Risk
15677,49,3,1305.63,3,At-Risk
15678,52,3,1893.89,1,Lapsing
15679,24,4,781.28,3,At-Risk
15680,9,10,4507.58,2,Champions
15681,25,14,2989.7000000000003,2,Champions
15682,599,2,318.24,0,Lost
15683,117,2,524.54,0,Lost
15684,547,3,173.95,0,Lost
15685,450,1,55.98,0,Lost
15686,420,1,90.0,0,Lost
15687,8,9,2993.1,2,Champions
15688,418,1,190.57,0,Lost
15689,119,3,521.03,1,Lapsing
15690,4,2,239.76,3,At-Risk
15691,252,4,571.3,1,Lapsing
15692,28,1,191.04,3,At-Risk
15693,659,1,37.5,0,Lost
15694,0,24,10810.81,2,Champions
15695,266,4,1131.04,1,Lapsing
15696,33,13,3906.57,2,Champions
15697,689,1,246.75,0,Lost
15698,624,1,46.2,0,Lost
15699,17,1,309.65,3,At-Risk
15700,172,2,696.68,0,Lost
15701,2,4,1542.14,3,At-Risk
15703,264,1,211.5,0,Lost
15704,140,6,3817.96,1,Lapsing
15705,201,1,143.1,0,Lost
15706,63,4,1060.56,1,Lapsing
15707,35,4,945.58,3,At-Risk
15708,40,9,4378.72,2,Champions
15709,283,2,327.85,0,Lost
15710,417,1,898.87,0,Lost
15711,556,2,420.25,0,Lost
15712,9,12,3472.41,2,Champions
15713,143,4,1010.79,1,Lapsing
15714,11,5,784.8100000000001,3,At-Risk
15715,555,5,658.02,1,Lapsing
15716,145,11,3056.81,1,Lapsing
15717,234,5,607.0,1,Lapsing
15718,540,1,293.79,0,Lost
15719,32,31,10223.06,2,Champions
15720,24,2,741.92,3,At-Risk
15721,11,1,507.08,3,At-Risk
15722,35,11,5258.1,2,Champions
15723,364,4,947.65,1,Lapsing
15724,201,3,310.85,0,Lost
15725,15,1,415.25,3,At-Risk
15726,390,1,321.91,0,Lost
15727,16,15,9445.51,2,Champions
15728,379,2,544.6,0,Lost
15729,212,3,192.55,0,Lost
15730,65,5,1726.58,1,Lapsing
15731,553,1,125.3,0,Lost
15732,212,10,1682.07,1,Lapsing
15733,282,1,162.3,0,Lost
15734,114,4,2263.3,1,Lapsing
15735,421,1,327.68,0,Lost
15736,435,2,1815.72,1,Lapsing
15737,14,8,1205.12,3,At-Risk
15738,18,41,13372.97,2,Champions
15739,66,1,449.12,0,Lost
15740,49,1,154.88,0,Lost
15741,458,2,208.62,0,Lost
15742,619,1,156.87,0,Lost
15743,16,4,784.46,3,At-Risk
15744,77,1,34.8,0,Lost
15745,19,4,1094.59,3,At-Risk
15746,134,1,196.88,0,Lost
15747,12,9,2562.61,2,Champions
15748,40,3,614.76,3,At-Risk
15749,235,3,44534.3,1,Lapsing
15750,2,18,6797.191,2,Champions
15751,460,11,1380.44,1,Lapsing
15752,39,9,4207.54,2,Champions
15753,304,1,79.2,0,Lost
15754,51,9,3037.61,1,Lapsing
15755,10,17,5993.12,2,Champions
15756,61,4,532.96,3,At-Risk
15757,65,6,2940.36,1,Lapsing
15758,24,1,205.25,3,At-Risk
15759,218,7,830.9300000000001,1,Lapsing
15761,442,1,143.05,0,Lost
15762,65,2,583.75,3,At-Risk
15763,31,2,1086.92,3,At-Risk
15764,88,8,4503.08,1,Lapsing
15765,666,1,370.63,0,Lost
15766,64,3,831.0600000000001,3,At-Risk
15768,115,34,15601.09,2,Champions
15769,7,46,88704.32,2,Champions
15770,612,1,321.45,0,Lost
15771,604,3,1006.54,1,Lapsing
15772,418,1,280.88,0,Lost
15773,5,2,774.52,3,At-Risk
15774,68,6,1329.94,1,Lapsing
15775,245,2,150.5,0,Lost
15776,133,1,241.62,0,Lost
15777,241,7,1762.61,1,Lapsing
15778,431,1,307.95000000000005,0,Lost
15779,463,2,124.08,0,Lost
15780,183,3,475.28,0,Lost
15781,25,3,345.46000000000004,3,At-Risk
15782,9,4,4014.1,3,At-Risk
15783,10,1,246.3,3,At-Risk
15784,467,2,848.33,0,Lost
15785,32,16,5969.93,2,Champions
15786,46,5,8514.82,1,Lapsing
15787,26,3,948.05,3,At-Risk
15788,508,1,221.83,0,Lost
15789,358,6,1962.01,1,Lapsing
15790,10,1,220.85,3,At-Risk
15791,43,5,3608.34,1,Lapsing
15792,399,2,933.84,0,Lost
15793,14,8,2399.57,2,Champions
15794,736,2,777.0,0,Lost
15795,149,8,1979.87,1,Lapsing
15796,1,17,5175.83,2,Champions
15797,113,6,2821.08,1,Lapsing
15798,492,3,1535.37,1,Lapsing
15799,75,4,1424.29,1,Lapsing
15800,107,7,1242.58,1,Lapsing
15801,46,3,1063.95,3,At-Risk
15802,142,1,451.42,0,Lost
15803,51,4,1929.66,1,Lapsing
15804,0,13,4206.39,2,Champions
15805,23,30,10189.23,2,Champions
15806,46,3,784.58,3,At-Risk
15807,50,5,1817.52,1,Lapsing
15808,306,21,18409.93,2,Champions
15809,36,7,1274.44,1,Lapsing
15810,78,8,2999.04,1,Lapsing
15811,22,7,3890.52,2,Champions
15812,107,12,5201.47,1,Lapsing
15813,207,2,1303.91,1,Lapsing
15814,16,6,2634.44,2,Champions
15815,63,5,2100.6,1,Lapsing
15816,542,2,144.15,0,Lost
15817,420,3,2766.4,1,Lapsing
15818,588,1,340.5,0,Lost
15819,49,10,3934.79,2,Champions
15820,319,1,206.98,0,Lost
15821,44,2,570.96,3,At-Risk
15822,3,6,1840.06,3,At-Risk
15823,372,3,3897.17,1,Lapsing
15824,453,2,890.94,0,Lost
15825,172,1,532.94,0,Lost
15826,56,4,2598.28,1,Lapsing
15827,73,28,3794.07,2,Champions
15828,375,1,1108.82,0,Lost
15829,99,2,636.14,3,At-Risk
15830,37,1,576.0,3,At-Risk
15831,58,3,801.76,3,At-Risk
15832,254,1,836.79,0,Lost
15833,737,1,80.4,0,Lost
15834,70,7,3772.99,1,Lapsing
15835,44,4,954.09,3,At-Risk
15836,50,1,137.37,0,Lost
15837,64,2,777.01,3,At-Risk
15838,11,34,74163.0,2,Champions
15839,33,3,1048.49,3,At-Risk
15840,58,2,355.56,3,At-Risk
15841,72,9,2742.41,1,Lapsing
15842,393,2,548.8000000000001,0,Lost
15843,303,1,118.95,0,Lost
15844,46,1,130.73999999999998,0,Lost
15845,17,11,4426.28,2,Champions
15846,385,1,107.01,0,Lost
15847,38,5,822.57,3,At-Risk
15848,621,1,139.94,0,Lost
15850,19,6,1058.72,3,At-Risk
15851,526,1,109.73,0,Lost
15852,186,3,257.26,0,Lost
15853,51,1,110.8,0,Lost
15854,4,21,5583.81,2,Champions
15855,136,6,1052.72,1,Lapsing
15856,4,52,34220.340000000004,2,Champions
15857,18,2,570.48,3,At-Risk
15858,15,13,3960.37,2,Champions
15859,432,1,438.46,0,Lost
15860,40,17,2505.21,2,Champions
15861,12,12,4401.79,2,Champions
15862,8,13,2928.29,2,Champions
15863,25,5,358.7,3,At-Risk
15864,22,7,2180.76,2,Champions
15865,40,5,2248.92,1,Lapsing
15866,101,1,230.53,0,Lost
15867,5,31,9063.95,2,Champions
15868,583,1,94.53,0,Lost
15869,277,3,323.66,0,Lost
15870,32,4,862.61,3,At-Risk
15871,437,1,33.099999999999994,0,Lost
15872,14,4,795.68,3,At-Risk
15873,499,4,313.92,0,Lost
15874,63,21,11284.76,2,Champions
15875,646,1,111.72,0,Lost
15876,409,2,1449.14,1,Lapsing
15877,1,2,493.28,3,At-Risk
15878,561,2,330.77,0,Lost
15879,404,4,1157.3,1,Lapsing
15880,369,1,686.56,0,Lost
15881,312,5,501.39,1,Lapsing
15882,198,8,1495.98,1,Lapsing
15883,2,2,396.48,3,At-Risk
15884,432,2,249.7,0,Lost
15885,92,15,1951.82,1,Lapsing
15886,60,4,1052.87,1,Lapsing
15887,406,3,1027.15,1,Lapsing
15888,80,3,429.16,3,At-Risk
15889,156,8,1806.28,1,Lapsing
15890,394,5,535.65,1,Lapsing
15891,226,1,524.52,0,Lost
15892,669,1,128.2,0,Lost
15893,481,1,305.28000000000003,0,Lost
15894,253,2,420.29,0,Lost
15895,149,1,179.17,0,Lost
15897,194,2,222.05,0,Lost
15898,1,25,5596.31,2,Champions
15899,368,1,112.5,0,Lost
15900,23,4,900.4,3,At-Risk
15901,16,7,703.22,3,At-Risk
15902,380,1,145.01,0,Lost
